,bleu,mean_loss,pp,val_loss
0,6.951416940588794,6.085128741180398,47.84972688169364,6.197509288787842
1,9.181943572076548,5.646261780575492,41.64566905649246,6.003566741943359
2,9.689856820341033,5.499317243548595,38.981679521559414,5.896089553833008
3,9.808030383379972,5.404163321271337,37.20650081138978,5.795212268829346
4,10.50655393742532,5.327330370867882,35.99394797634283,5.80198860168457
5,10.894707298413195,5.258380549218176,34.96491619234185,5.657327651977539
6,11.547172578869064,5.194928461846264,34.341857841171645,5.716614246368408
7,11.933341378045883,5.141378092103981,33.632015906317754,5.748268127441406
8,12.171207106264031,5.0853045837803466,32.91083875432476,5.620180130004883
9,12.571923191206839,5.038954934458812,32.37159936529715,5.6537041664123535
10,13.146085110197953,4.992842621881584,31.79988349242824,5.719156742095947
11,13.563601584574656,4.950080435844473,31.367906338335416,5.911998748779297
12,13.650045942017808,4.904337157697994,31.05043787623152,5.387092113494873
13,14.17899607713091,4.866330730365826,30.612595031645462,5.846275806427002
14,14.573561331535078,4.826878539006995,30.312630527874507,5.62673282623291
15,14.449143899240335,4.788765710135788,29.965092180048014,5.602972984313965
16,15.039477138831234,4.7493896810159795,29.826586866364323,5.611667156219482
17,15.271764985569044,4.714289448883966,29.69154976608001,5.3368377685546875
18,15.623391129180447,4.680627940414643,29.653107184616765,5.397519588470459
19,15.489665367076347,4.651411376185811,29.072910579604184,5.413327217102051
20,15.220913768156692,4.617643107093679,28.798076904631333,5.2223992347717285
21,15.712019265101107,4.581228990789513,28.72022553584653,5.3103508949279785
22,15.941693827190697,4.553469114467779,28.62000261145569,5.1947832107543945
23,15.685536869629122,4.520746626111818,28.518843975046856,5.575582504272461
24,16.43105994767006,4.492498933852858,28.57264683754652,5.370124816894531
