,bleu,mean_loss,pp,val_loss
0,7.250780711053862,6.01907569590265,45.74000737773081,6.134000778198242
1,9.1963099953048,5.618227465027945,41.04231781479437,6.199551582336426
2,9.987177720360698,5.478586387073374,38.43579177111392,6.035577774047852
3,10.877144460795746,5.375268949538042,36.75916527163627,6.241050720214844
4,12.169599618340424,5.286697468111786,35.09087921234052,6.145118713378906
5,12.775617556274499,5.211325014056731,34.116707810707936,6.184791088104248
6,12.893870662747867,5.145309317647004,33.079953287329424,6.059310436248779
7,13.462639280724034,5.08077900075709,32.29240033543757,5.908242225646973
8,14.108737013834006,5.019885374639812,31.74076698816709,6.0034990310668945
9,14.421002103049526,4.96428658738921,31.054753760141338,5.906591415405273
10,14.614141027177352,4.9118383666242185,30.665600142791448,6.167912483215332
11,14.879449893209905,4.860391069755588,30.23548743698295,5.753775596618652
12,15.396763240304118,4.810229558001035,29.9224186860582,5.805323123931885
13,15.032079909615396,4.7631089258308705,29.426274286204613,5.810277938842773
14,15.811116553042567,4.717491067418105,29.42216290914298,5.955028533935547
15,16.35366249315477,4.668841399934645,29.060592171376122,5.7372026443481445
16,16.588813119941413,4.626035257651153,28.9871078080084,5.602256774902344
17,16.566085609702114,4.586268095513124,28.505447068099404,5.659525394439697
18,17.106215093573653,4.542023181582507,28.346068632108544,5.409475803375244
19,17.32843219736547,4.500826580113753,28.173669368190765,5.199737548828125
20,17.36484447695253,4.466986749341368,28.127303523368198,5.197970390319824
21,17.478004334366595,4.429270218829253,27.712703202065672,5.726886749267578
22,17.803318159983924,4.388892460762666,27.86032389924614,5.4738569259643555
23,17.50683094449505,4.350129424496523,27.841740608971918,5.530994415283203
24,17.86543501749696,4.318370557693723,27.778398792788508,5.60619592666626
