,bleu,mean_loss,pp,val_loss
0,6.490141124632827,6.0388140466278974,47.9441534590214,6.21297025680542
1,9.064842987129419,5.597374533616163,41.256288985094045,6.085992336273193
2,9.4579238363854,5.437070257741291,38.76353459845944,5.945533752441406
3,10.235752663277717,5.329682372749639,36.85853966631354,5.923003673553467
4,10.765775404183362,5.236984279770737,35.63039841265613,6.021704196929932
5,11.421304416597296,5.152076165114189,34.574491763882236,5.993646621704102
6,12.121428876371718,5.072866059868098,33.917516624316875,6.006943702697754
7,12.46921096839015,4.998543150698518,33.405916560326794,5.939863681793213
8,12.741794111776866,4.929812340964052,32.85719251984544,5.882840156555176
9,13.324734814219816,4.863009168128711,32.65344386169686,5.844402313232422
10,13.426197595668524,4.799833932569667,32.608100248089784,5.807936668395996
11,13.649391431169192,4.737424455617028,32.49022498887285,5.662977695465088
12,14.028389191177403,4.677012303956908,32.4929595844061,5.696404933929443
13,14.513130725451152,4.620204392930472,32.66635337915203,5.507084846496582
14,14.71933929576815,4.561711102261355,32.90039583629379,5.597735404968262
15,14.73254735449542,4.507041031700898,33.22904350160494,5.4711384773254395
16,15.705983394002281,4.4528398095069175,33.713947506428504,5.325991630554199
17,16.07073959079485,4.400992023240039,34.38538907257891,5.237464427947998
18,16.522870615787514,4.349804654139346,34.83343562476377,5.152681350708008
19,16.27818551326272,4.304595132862322,35.69018250356148,5.0606584548950195
20,16.47775163496618,4.2575321241617985,35.77940537268319,5.201996326446533
21,16.53034600059061,4.212660728145248,36.30317551226779,5.073992729187012
22,16.99949227999653,4.170212089745046,37.194469007218494,4.994120121002197
23,17.033995095331562,4.131704348854303,37.265139979249454,4.960406303405762
24,17.437931896310797,4.092264778352661,39.287124831440515,4.9173431396484375
