,bleu,mean_loss,pp,val_loss
0,7.970112954724675,6.789844921560962,63.86891103447274,6.671553134918213
1,8.931806301657433,6.465776108151271,53.49359595752502,5.849026679992676
2,8.081171915278194,6.322447001531824,48.05992661653304,6.810318946838379
3,10.915530847829086,6.229179110666714,47.877337435315546,6.734877586364746
4,11.21695892823272,6.161652542107773,44.97113898108123,8.442296028137207
5,11.438166449724129,6.114340744054166,43.695274040590846,7.069006443023682
6,11.58574923663018,6.061971779906779,41.12595425063112,5.668681621551514
7,11.56961573045226,6.01857771453364,39.712267629715605,5.633913516998291
8,12.149344920502871,5.983906923448877,39.231791161799094,6.382062911987305
9,12.784524834657423,5.935769428763928,38.81040668961409,6.237489700317383
10,12.274782778532746,5.904555161716232,37.515573089026184,5.886107444763184
11,13.064238592195784,5.865388441075551,36.85975776635089,6.049758434295654
12,13.312081975637312,5.820838927944202,37.05197010384006,7.138980865478516
13,14.356168480801774,5.803725633005238,36.59955076109088,6.356185436248779
14,13.567582284017208,5.769336442137996,36.56674357426269,6.254879951477051
15,14.076944611103965,5.74071681127366,35.35909975775659,6.402078628540039
16,13.996538550360016,5.706232706349227,35.15534539610304,5.753375053405762
17,14.419720970040418,5.6675070081648755,34.55179396457132,5.8379597663879395
18,14.892495328420424,5.63575911708813,34.03361292104854,5.439300537109375
19,14.91809063931636,5.6110212562069535,33.92970173555855,5.840310096740723
20,15.132283322152269,5.579078152197997,33.628837476113134,8.203682899475098
21,15.489547624132102,5.565720979525471,34.23422746529752,6.146509647369385
22,15.440710605584377,5.516815694285527,33.94477073641178,6.514030933380127
23,16.067531506824313,5.513385044499443,33.545278468953455,5.732652187347412
24,16.139576551962133,5.469679324646715,32.7489759628383,6.49213171005249
