,bleu,mean_loss,pp,val_loss
0,7.046780568764845,6.146899904433276,52.16004889393335,6.433945655822754
1,5.413977102108948,5.803250242721335,49.31276523210077,6.32806921005249
2,4.585863719397319,5.742735621314978,47.8462770383334,6.253028869628906
3,6.753110742743515,5.684807359460786,45.52262352394673,6.0948052406311035
4,7.414172594153004,5.587676394166492,42.76947221558753,5.868372917175293
5,8.549506210035894,5.4994570885394864,40.98712570431833,5.814501762390137
6,9.420706878110273,5.419036374275188,39.79897318136747,5.749904155731201
7,9.761531902580522,5.346118803391323,39.04135850709635,5.6741228103637695
8,10.23493457481672,5.2804307027529,38.356131260247174,5.540919780731201
9,10.56654282456908,5.216650404959857,38.11577091086843,5.4234137535095215
10,11.048357937115433,5.156890103286102,37.620395424303,5.399996280670166
11,11.841169474835347,5.097337410736046,36.89652171208564,5.379828453063965
12,12.175399710821242,5.041277235034582,36.708396609673315,5.4082722663879395
13,12.800856005701347,4.987515184429957,37.12299275308425,5.351362228393555
14,12.371716002724815,4.936222508606042,36.8545836883405,5.3606133460998535
15,13.350257491511602,4.888719624427224,36.80523346919155,5.232863903045654
16,13.476140637636128,4.841478160949362,36.375543855230475,5.2840471267700195
17,13.649328074286233,4.796322484001702,37.63988416273818,5.334786415100098
18,14.209549945621314,4.753473680888381,37.645788339431725,5.193392753601074
19,14.204524927581904,4.710775098579006,37.82969635698072,5.171501159667969
20,13.662634411509837,4.66926482318874,37.66556197680152,5.240231513977051
21,14.01175860024405,4.626753815006087,38.28129302699189,5.213505268096924
22,14.040063926385063,4.587687943111963,38.54662463349499,5.107623100280762
23,14.73946428898813,4.544931341403459,39.02464179779885,4.9775567054748535
24,14.33446760097779,4.506983404325247,39.923915508035506,4.932063579559326
