,bleu,mean_loss,pp,val_loss
0,4.821565995773607,6.024438959477686,49.302342520924434,6.008764743804932
1,7.045976534807492,5.7026003530860985,43.75547925317168,5.896543502807617
2,8.686623142759743,5.550178877275046,40.692234125110446,5.769726753234863
3,9.687952408567256,5.437370624159436,38.7320062438994,5.649199962615967
4,10.003652483741844,5.343196662202201,37.30238913254586,5.583641529083252
5,10.71898419193911,5.259192148739495,36.200646014683116,5.557445526123047
6,11.523033298930567,5.18198801521692,35.402398105911395,5.5199079513549805
7,11.92286824882824,5.108940274413817,34.77699312406492,5.5054612159729
8,12.909748428399027,5.0386122385656416,34.67366194307394,5.544264793395996
9,13.652950772714807,4.971589282079954,34.63201679785835,5.592044830322266
10,13.88314132720556,4.906831699998859,34.77324549014842,5.5849761962890625
11,13.775914729707578,4.844756368335592,34.83999539115589,5.583791732788086
12,14.205256635867064,4.787971220913432,35.059951960432606,5.573760986328125
13,14.815483555572001,4.732758569320727,35.25816111932661,5.399986267089844
14,14.81039628213118,4.680302701536564,35.7224926572113,5.4076313972473145
15,15.313684181083792,4.630187301612959,36.645684170934445,5.290281772613525
16,16.379446804405926,4.583960941608454,37.06779077030872,5.2849907875061035
17,15.815973142272751,4.540974576197364,37.4742102366664,5.171844482421875
18,15.700196901457863,4.49338705173907,37.62477560290725,5.297905921936035
19,16.4662083954375,4.451503824112464,38.48016218810723,5.045632362365723
20,16.65377455637217,4.410360712648535,38.40842939127575,5.012702465057373
21,16.446711063862498,4.370314721048706,38.98217199239031,5.056448936462402
22,16.5518557849053,4.328114535117728,39.59536354756686,5.072615623474121
23,16.841628307333455,4.287713953232168,41.20728841192441,4.984173774719238
24,17.07308584060356,4.2485555607632595,41.952670400640024,4.888111591339111
