,bleu,mean_loss,pp,val_loss
0,7.560708160955189,6.17243180786872,52.13423647567661,6.5958967208862305
1,7.481909102029369,5.81247755567169,49.58704386344316,6.457379341125488
2,5.94649513115071,5.753184926238991,48.476773604968685,6.292788028717041
3,5.955469351941519,5.7178367894456485,47.81669560517822,6.265875816345215
4,6.7583815789993675,5.684350621679835,46.41528103691031,6.125180244445801
5,7.046618968885375,5.625072556880104,44.189810216833486,6.0658674240112305
6,7.5989855454562605,5.560367913835467,42.593190408110175,5.928285598754883
7,8.491988779228583,5.506246442799371,41.34322083302976,5.882746696472168
8,9.278781678074566,5.4541190185758035,39.833963516300315,5.839371204376221
9,9.414694459346086,5.401256123576367,39.2002493162182,5.757864475250244
10,10.190122406075847,5.3579397058675795,38.33083565398402,5.802737712860107
11,10.085033942903017,5.31635057608418,37.551948847411815,5.797821998596191
12,10.433613455743874,5.27615268664621,37.02044602513209,5.695558547973633
13,10.229525819029577,5.240262001208597,36.76506278483908,5.736024856567383
14,10.632807607462835,5.206416293203372,36.018193848355835,5.617383003234863
15,10.219074468872202,5.172935490555246,35.96202159641639,5.6699538230896
16,10.588916433340831,5.1434877993802015,35.43977488761138,5.643483638763428
17,11.11220102749955,5.114524778434881,35.11824552733892,5.67092227935791
18,11.147249165145956,5.086291525145137,34.92132074919637,5.619215965270996
19,11.081404877952666,5.053263627083841,34.728241170641695,5.528232574462891
20,11.462621400275367,5.025529844252109,34.16986630591353,5.654601097106934
21,11.999249175539688,4.9979685039739845,34.012890380260366,5.7321696281433105
22,11.71049043743032,4.972335858020647,33.77831969659708,5.630252838134766
23,11.990234080650975,4.944881712700941,33.45506668929738,5.589469909667969
24,12.121250763217951,4.9202764302961794,33.62732077992866,5.61712646484375
