,bleu,mean_loss,pp,val_loss
0,4.482537514436065,6.051332141656451,49.447816375921235,6.340372085571289
1,7.034094209230027,5.699094465728565,43.260553561556755,6.094947814941406
2,7.874998959858097,5.558683513278358,40.57966193298418,5.99452018737793
3,8.471647748438095,5.464993042416626,38.73963274806107,5.940093040466309
4,9.320517757481579,5.386887964847966,37.09392239301485,5.960674285888672
5,9.570928924398064,5.31869890999376,35.905705902952135,5.902924060821533
6,10.18642914108812,5.257699359629228,34.98951028867785,6.010965347290039
7,10.544143786392874,5.198659369696747,34.37195410052304,5.9085869789123535
8,11.005621659528611,5.143048531338867,33.584585599926015,5.919924736022949
9,11.669784302128589,5.093026612123032,32.969002108286745,5.829960346221924
10,11.755026896507356,5.044034897172619,32.442648957062126,5.875179767608643
11,12.6861687189437,4.997268543317658,32.20231521405621,5.7369537353515625
